foodId,foodName,calories,protein,fat,carbs,category
15140_2221,＜その他＞しるこつぶしあん,179,0,0,0,15
15180_2222,＜その他＞チョコレートクリーム,481,0,0,0,15
16001_2223,＜アルコール飲料類＞（醸造酒類）清酒普通酒,107,0.4,0,4.9,16
16002_2224,＜アルコール飲料類＞（醸造酒類）清酒純米酒,102,0.4,0,3.6,16
16003_2225,＜アルコール飲料類＞（醸造酒類）清酒本醸造酒,106,0.4,0,4.5,16
16004_2226,＜アルコール飲料類＞（醸造酒類）清酒吟醸酒,103,0.3,0,3.6,16
16005_2227,＜アルコール飲料類＞（醸造酒類）清酒純米吟醸酒,102,0.4,0,4.1,16
16006_2228,＜アルコール飲料類＞（醸造酒類）ビール淡色,39,0.3,0,3.1,16
16007_2229,＜アルコール飲料類＞（醸造酒類）ビール黒,45,0.4,0,3.6,16
16008_2230,＜アルコール飲料類＞（醸造酒類）ビールスタウト,62,0.5,0,4.9,16
16009_2231,＜アルコール飲料類＞（醸造酒類）発泡酒,44,0.1,0,3.6,16
16010_2232,＜アルコール飲料類＞（醸造酒類）ぶどう酒白,75,0.1,0,2,16
16011_2233,＜アルコール飲料類＞（醸造酒類）ぶどう酒赤,68,0.2,0,1.5,16
16012_2234,＜アルコール飲料類＞（醸造酒類）ぶどう酒ロゼ,71,0.1,0,4,16
16013_2235,＜アルコール飲料類＞（醸造酒類）紹興酒,126,1.7,0,5.1,16
16014_2236,＜アルコール飲料類＞（蒸留酒類）しょうちゅう連続式蒸留しょうちゅう,203,0,0,0,16
16015_2237,＜アルコール飲料類＞（蒸留酒類）しょうちゅう単式蒸留しょうちゅう,144,0,0,0,16
16060_2238,＜アルコール飲料類＞（蒸留酒類）しょうちゅう泡盛,206,0,0,0,16
16016_2239,＜アルコール飲料類＞（蒸留酒類）ウイスキー,234,0,0,0,16
16017_2240,＜アルコール飲料類＞（蒸留酒類）ブランデー,234,0,0,0,16
16018_2241,＜アルコール飲料類＞（蒸留酒類）ウオッカ,237,0,0,0,16
16019_2242,＜アルコール飲料類＞（蒸留酒類）ジン,280,0,0,0.1,16
16020_2243,＜アルコール飲料類＞（蒸留酒類）ラム,237,0,0,0.1,16
16021_2244,＜アルコール飲料類＞（蒸留酒類）マオタイ酒,317,0,0,0,16
16022_2245,＜アルコール飲料類＞（混成酒類）梅酒,155,0.1,0,20.7,16
16023_2246,＜アルコール飲料類＞（混成酒類）合成清酒,108,0.1,0,5.3,16
16024_2247,＜アルコール飲料類＞（混成酒類）白酒,236,1.9,0,48.1,16
16025_2248,＜アルコール飲料類＞（混成酒類）みりん本みりん,241,0.3,0,43.2,16
16026_2249,＜アルコール飲料類＞（混成酒類）みりん本直し,179,0.1,0,14.4,16
16027_2250,＜アルコール飲料類＞（混成酒類）薬味酒,181,0,0,26.8,16
16028_2251,＜アルコール飲料類＞（混成酒類）キュラソー,319,0,0,26.4,16
16029_2252,＜アルコール飲料類＞（混成酒類）スイートワイン,125,0.1,0,13.4,16
16030_2253,＜アルコール飲料類＞（混成酒類）ペパーミント,300,0,0,37.6,16
16031_2254,＜アルコール飲料類＞（混成酒類）ベルモット甘口タイプ,151,0.1,0,16.4,16
16032_2255,＜アルコール飲料類＞（混成酒類）ベルモット辛口タイプ,113,0.1,0,3.7,16
16059_2256,＜アルコール飲料類＞（混成酒類）缶チューハイレモン風味,51,0,0,2.9,16
16033_2257,＜茶類＞（緑茶類）玉露茶,241,29.1,4.1,43.9,16
16034_2258,＜茶類＞（緑茶類）玉露浸出液,5,1.3,0,0,16
16035_2259,＜茶類＞（緑茶類）抹茶茶,237,29.6,5.3,39.5,16
16036_2260,＜茶類＞（緑茶類）せん茶茶,229,24.5,4.7,47.7,16
16037_2261,＜茶類＞（緑茶類）せん茶浸出液,2,0.2,0,0.2,16
16038_2262,＜茶類＞（緑茶類）かまいり茶浸出液,1,0.1,0,0,16
16062_2262-1,＜茶類＞（緑茶類）番茶茶,266,21.8,5.3,52,16
16039_2263,＜茶類＞（緑茶類）番茶浸出液,0,0,0,0.1,16
16063_2263-1,＜茶類＞（緑茶類）ほうじ茶茶,257,18.4,5,59.4,16
16040_2264,＜茶類＞（緑茶類）ほうじ茶浸出液,0,0,0,0.1,16
16041_2265,＜茶類＞（緑茶類）玄米茶浸出液,0,0,0,0,16
16042_2266,＜茶類＞（発酵茶類）ウーロン茶浸出液,0,0,0,0.1,16
16043_2267,＜茶類＞（発酵茶類）紅茶茶,234,20.3,2.5,51.7,16
16044_2268,＜茶類＞（発酵茶類）紅茶浸出液,1,0.1,0,0.1,16
16045_2269,＜コーヒー・ココア類＞コーヒー浸出液,4,0.2,0,0.7,16
16046_2270,＜コーヒー・ココア類＞コーヒーインスタントコーヒー,287,14.7,0.3,56.5,16
16064_2270-1,＜コーヒー・ココア類＞コーヒー缶コーヒー無糖,3,0.1,0,0.5,16
16047_2271,＜コーヒー・ココア類＞コーヒーコーヒー飲料乳成分入り加糖,38,0.7,0.3,8.2,16
16048_2272,＜コーヒー・ココア類＞ココアピュアココア,386,18.5,21.6,42.4,16
16049_2273,＜コーヒー・ココア類＞ココアミルクココア,400,7.4,6.8,80.4,16
16056_2274,＜その他＞青汁ケール,312,13.8,4.4,70.2,16
16050_2275,＜その他＞甘酒,76,1.7,0.1,18.3,16
16051_2276,＜その他＞昆布茶,173,5.2,0.2,42,16
16057_2277,＜その他＞スポーツドリンク,21,0,0,5.1,16
16052_2278,＜その他＞（炭酸飲料類）果実色飲料,51,0,0,12.8,16
16053_2279,＜その他＞（炭酸飲料類）コーラ,46,0.1,0,11.4,16
16054_2280,＜その他＞（炭酸飲料類）サイダー,41,0,0,10.2,16
16058_2281,＜その他＞（炭酸飲料類）ビール風味炭酸飲料,5,0.1,0,1.2,16
16061_2282,＜その他＞なぎなたこうじゅ浸出液,0,0,0,0,16
16055_2283,＜その他＞麦茶浸出液,1,0,0,0.3,16
17001_2284,＜調味料類＞（ウスターソース類）ウスターソース,117,1,0.1,27.1,17
17002_2285,＜調味料類＞（ウスターソース類）中濃ソース,129,0.8,0.1,30.9,17
17003_2286,＜調味料類＞（ウスターソース類）濃厚ソース,130,0.9,0.1,30.9,17
17085_2287,＜調味料類＞（ウスターソース類）お好み焼きソース,144,1.6,0.1,33.7,17
17004_2288,＜調味料類＞（辛味調味料類）トウバンジャン,49,2,2.3,7.9,17
17005_2289,＜調味料類＞（辛味調味料類）チリペッパーソース,58,0.7,0.5,12.8,17
17006_2290,＜調味料類＞（辛味調味料類）ラー油,887,0.1,99.8,0,17
17007_2291,＜調味料類＞（しょうゆ類）こいくちしょうゆ,76,7.7,0,7.9,17
17086_2292,＜調味料類＞（しょうゆ類）こいくちしょうゆ減塩,68,8.1,0,9,17
17008_2293,＜調味料類＞（しょうゆ類）うすくちしょうゆ,60,5.7,0,5.8,17
17139_2294,＜調味料類＞（しょうゆ類）うすくちしょうゆ低塩,77,6.4,0,7.6,17
17009_2295,＜調味料類＞（しょうゆ類）たまりしょうゆ,111,11.8,0,15.9,17
17010_2296,＜調味料類＞（しょうゆ類）さいしこみしょうゆ,101,9.6,0,15.9,17
17011_2297,＜調味料類＞（しょうゆ類）しろしょうゆ,86,2.5,0,19.2,17
17087_2298,＜調味料類＞（しょうゆ類）だししょうゆ,39,0,0,0,17
17088_2299,＜調味料類＞（しょうゆ類）照りしょうゆ,172,0,0,0,17
17012_2300,＜調味料類＞（食塩類）食塩,0,0,0,0,17
17013_2301,＜調味料類＞（食塩類）並塩,0,0,0,0,17
17146_2302,＜調味料類＞（食塩類）減塩タイプ食塩調味料含む,50,0,0,0,17
17147_2303,＜調味料類＞（食塩類）減塩タイプ食塩調味料不使用,0,0,0,0,17
17014_2304,＜調味料類＞（食塩類）精製塩家庭用,0,0,0,0,17
17089_2305,＜調味料類＞（食塩類）精製塩業務用,0,0,0,0,17
17090_2306,＜調味料類＞（食酢類）黒酢,54,1,0,9,17
17015_2307,＜調味料類＞（食酢類）穀物酢,25,0.1,0,2.4,17
17016_2308,＜調味料類＞（食酢類）米酢,46,0.2,0,7.4,17
17091_2309,＜調味料類＞（食酢類）果実酢バルサミコ酢,99,0.5,0,19.4,17
17017_2310,＜調味料類＞（食酢類）果実酢ぶどう酢,22,0.1,0,1.2,17
17018_2311,＜調味料類＞（食酢類）果実酢りんご酢,26,0.1,0,2.4,17
17130_2312,＜調味料類＞（だし類）あごだし,0,0.1,0,0,17
17019_2313,＜調味料類＞（だし類）かつおだし荒節,2,0.4,0,0,17
17131_2314,＜調味料類＞（だし類）かつおだし本枯れ節,2,0.5,0,0,17
17020_2315,＜調味料類＞（だし類）昆布だし水出し,4,0.1,0,0.9,17
17132_2316,＜調味料類＞（だし類）昆布だし煮出し,5,0.1,0,1.3,17
17021_2317,＜調味料類＞（だし類）かつお・昆布だし荒節・昆布だし,2,0.3,0,0.3,17
17148_2318,＜調味料類＞（だし類）かつお・昆布だし本枯れ節・昆布だし,2,0.3,0,0.4,17
17022_2319,＜調味料類＞（だし類）しいたけだし,4,0.1,0,0.9,17
17023_2320,＜調味料類＞（だし類）煮干しだし,1,0.1,0.1,0,17
17024_2321,＜調味料類＞（だし類）鶏がらだし,7,0.9,0.4,0,17
17025_2322,＜調味料類＞（だし類）中華だし,3,0.8,0,0,17
17026_2323,＜調味料類＞（だし類）洋風だし,6,1.3,0,0.3,17
17027_2324,＜調味料類＞（だし類）固形ブイヨン,233,7,4.3,42.1,17
17092_2325,＜調味料類＞（だし類）顆粒おでん用,166,0,0,0,17
17093_2326,＜調味料類＞（だし類）顆粒中華だし,210,12.6,1.6,36.6,17
17028_2327,＜調味料類＞（だし類）顆粒和風だし,223,24.2,0.3,31.1,17
17140_2328,＜調味料類＞（だし類）なべつゆストレートしょうゆ味,20,0,0,0,17
17029_2329,＜調味料類＞（だし類）めんつゆストレート,44,2.2,0,8.7,17
17141_2330,＜調味料類＞（だし類）めんつゆ二倍濃縮,71,3.4,0,14.4,17
17030_2331,＜調味料類＞（だし類）めんつゆ三倍濃縮,98,4.5,0,20,17
17142_2332,＜調味料類＞（だし類）ラーメンスープ濃縮しょうゆ味ストレートしょうゆ味,157,0,0,0,17
17143_2333,＜調味料類＞（だし類）ラーメンスープ濃縮みそ味ストレートみそ味,187,0,0,0,17
17094_2334,＜調味料類＞（調味ソース類）甘酢,116,0,0,0,17
17095_2335,＜調味料類＞（調味ソース類）エビチリの素,54,0,0,0,17
17031_2336,＜調味料類＞（調味ソース類）オイスターソース,105,7.7,0.3,18.3,17
17096_2337,＜調味料類＞（調味ソース類）黄身酢,219,0,0,0,17
17133_2338,＜調味料類＞（調味ソース類）魚醤油いかなごしょうゆ,64,13.9,0,2.1,17
17134_2339,＜調味料類＞（調味ソース類）魚醤油いしる（いしり）,67,12.8,0,4.2,17
17135_2340,＜調味料類＞（調味ソース類）魚醤油しょっつる,29,6.1,0,1.1,17
17107_2341,＜調味料類＞（調味ソース類）魚醤油ナンプラー,47,9.1,0.1,2.7,17
17097_2342,＜調味料類＞（調味ソース類）ごま酢,212,0,0,0,17
17098_2343,＜調味料類＞（調味ソース類）ごまだれ,282,0,0,0,17
17099_2344,＜調味料類＞（調味ソース類）三杯酢,85,0,0,0,17
17100_2345,＜調味料類＞（調味ソース類）二杯酢,59,0,0,0,17
17101_2346,＜調味料類＞（調味ソース類）すし酢ちらし・稲荷用,150,0,0,0,17
17102_2347,＜調味料類＞（調味ソース類）すし酢にぎり用,70,0,0,0,17
17103_2348,＜調味料類＞（調味ソース類）すし酢巻き寿司・箱寿司用,107,0,0,0,17
17104_2349,＜調味料類＞（調味ソース類）中華風合わせ酢,153,0,0,0,17
17105_2350,＜調味料類＞（調味ソース類）デミグラスソース,82,2.9,3,11,17
17106_2351,＜調味料類＞（調味ソース類）テンメンジャン,249,8.5,7.7,38.1,17
17108_2352,＜調味料類＞（調味ソース類）冷やし中華のたれ,114,2.1,1.2,23.1,17
17109_2353,＜調味料類＞（調味ソース類）ホワイトソース,99,1.8,6.2,9.2,17
17110_2354,＜調味料類＞（調味ソース類）ぽん酢しょうゆ,49,0,0,0,17
17137_2355,＜調味料類＞（調味ソース類）ぽん酢しょうゆ市販品,59,3.7,0,10.8,17
17032_2356,＜調味料類＞（調味ソース類）マーボー豆腐の素,115,4.2,6.3,10.4,17
17111_2357,＜調味料類＞（調味ソース類）マリネ液,66,0,0,0,17
17033_2358,＜調味料類＞（調味ソース類）ミートソース,96,3.8,5,10.1,17
17144_2359,＜調味料類＞（調味ソース類）焼きそば粉末ソース,248,5.6,0.7,62.4,17
17112_2360,＜調味料類＞（調味ソース類）焼き鳥のたれ,131,0,0,0,17
17113_2361,＜調味料類＞（調味ソース類）焼き肉のたれ,164,0,0,0,17
17114_2362,＜調味料類＞（調味ソース類）みたらしのたれ,127,0,0,0,17
17115_2363,＜調味料類＞（調味ソース類）ゆずこしょう,37,1.3,0.8,9.3,17
17034_2364,＜調味料類＞（トマト加工品類）トマトピューレー,44,1.9,0.1,9.9,17
17035_2365,＜調味料類＞（トマト加工品類）トマトペースト,94,3.8,0.1,22,17
17036_2366,＜調味料類＞（トマト加工品類）トマトケチャップ,104,1.6,0.2,27.6,17
17037_2367,＜調味料類＞（トマト加工品類）トマトソース,41,2,0.2,8.5,17
17038_2368,＜調味料類＞（トマト加工品類）チリソース,112,1.8,0.1,26.3,17
17042_2369,＜調味料類＞（ドレッシング類）半固形状ドレッシングマヨネーズ全卵型,668,1.4,76,3.6,17
17043_2370,＜調味料類＞（ドレッシング類）半固形状ドレッシングマヨネーズ卵黄型,668,2.5,74.7,0.6,17
17118_2371,＜調味料類＞（ドレッシング類）半固形状ドレッシングマヨネーズタイプ調味料低カロリータイプ,262,2.9,28.3,3.3,17
17040_2372,＜調味料類＞（ドレッシング類）分離液状ドレッシングフレンチドレッシング分離液状,325,0,0,0,17
17116_2373,＜調味料類＞（ドレッシング類）分離液状ドレッシング和風ドレッシング分離液状,179,0,0,0,17
17039_2374,＜調味料類＞（ドレッシング類）分離液状ドレッシング和風ドレッシングタイプ調味料ノンオイルタイプ,83,3.1,0.1,16.1,17
17117_2375,＜調味料類＞（ドレッシング類）乳化液状ドレッシングごまドレッシング,399,0,0,0,17
17041_2376,＜調味料類＞（ドレッシング類）乳化液状ドレッシングサウザンアイランドドレッシング,392,0,0,0,17
17149_2377,＜調味料類＞（ドレッシング類）乳化液状ドレッシングフレンチドレッシング乳化液状,376,0,0,0,17
17044_2378,＜調味料類＞（みそ類）米みそ甘みそ,206,9.7,3,37.9,17
17045_2379,＜調味料類＞（みそ類）米みそ淡色辛みそ,182,12.5,6,21.9,17
17046_2380,＜調味料類＞（みそ類）米みそ赤色辛みそ,178,13.1,5.5,21.1,17
17120_2381,＜調味料類＞（みそ類）米みそだし入りみそ,167,11,5.6,20.6,17
17145_2382,＜調味料類＞（みそ類）米みそだし入りみそ減塩,164,10.3,5.1,22.2,17
17047_2383,＜調味料類＞（みそ類）麦みそ,184,9.7,4.3,30,17
17048_2384,＜調味料類＞（みそ類）豆みそ,207,17.2,10.5,14.5,17
17119_2385,＜調味料類＞（みそ類）減塩みそ,190,11,5.9,25.7,17
17049_2386,＜調味料類＞（みそ類）即席みそ粉末タイプ,321,21.9,9.3,43,17
17050_2387,＜調味料類＞（みそ類）即席みそペーストタイプ,122,8.9,3.7,15.4,17
17121_2388,＜調味料類＞（みそ類）辛子酢みそ,216,0,0,0,17
17122_2389,＜調味料類＞（みそ類）ごまみそ,245,0,0,0,17
17123_2390,＜調味料類＞（みそ類）酢みそ,211,0,0,0,17
17124_2391,＜調味料類＞（みそ類）練りみそ,267,0,0,0,17
17051_2392,＜調味料類＞（ルウ類）カレールウ,474,6.5,34.1,44.7,17
17052_2393,＜調味料類＞（ルウ類）ハヤシルウ,501,5.8,33.2,47.5,17
17125_2394,＜調味料類＞（その他）お茶漬けの素さけ,251,0,0,0,17
17136_2395,＜調味料類＞（その他）キムチの素,125,5.3,1,26,17
17053_2396,＜調味料類＞（その他）酒かす,215,14.9,1.5,23.8,17
17126_2397,＜調味料類＞（その他）即席すまし汁,194,0,0,0,17
17127_2398,＜調味料類＞（その他）ふりかけたまご,428,0,0,0,17
17054_2399,＜調味料類＞（その他）みりん風調味料,225,0.1,0,55.7,17
17138_2400,＜調味料類＞（その他）料理酒,88,0.2,0,4.7,17
17055_2401,＜香辛料類＞オールスパイス粉,364,5.6,5.6,75.2,17
17056_2402,＜香辛料類＞オニオンパウダー,363,8.8,1.1,79.8,17
17057_2403,＜香辛料類＞からし粉,435,33,14.3,43.7,17
17058_2404,＜香辛料類＞からし練り,314,5.9,14.5,40.1,17
17059_2405,＜香辛料類＞からし練りマスタード,175,4.8,10.6,13.1,17
17060_2406,＜香辛料類＞からし粒入りマスタード,229,7.6,16,12.7,17
17061_2407,＜香辛料類＞カレー粉,338,13,12.2,63.3,17
17062_2408,＜香辛料類＞クローブ粉,398,7.2,13.6,66.4,17
17063_2409,＜香辛料類＞こしょう黒粉,362,11,6,66.6,17
17064_2410,＜香辛料類＞こしょう白粉,376,10.1,6.4,70.1,17
17065_2411,＜香辛料類＞こしょう混合粉,369,10.6,6.2,68.3,17
17066_2412,＜香辛料類＞さんしょう粉,375,10.3,6.2,69.6,17
17067_2413,＜香辛料類＞シナモン粉,356,3.6,3.5,79.6,17
17068_2414,＜香辛料類＞しょうが粉,365,7.8,4.9,72.5,17
17069_2415,＜香辛料類＞しょうがおろし,41,0.7,0.6,8.6,17
